,track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
39,spotify:track:3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,Led Zeppelin,75,"['album rock', 'classic rock', 'hard rock', 'rock']",Led Zeppelin IV (Deluxe Edition),72,0.396,0.437,0.864,0.0314,0.242,-7.842,0.0904,81.394,4
40,spotify:track:5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,The Clash,68,"['classic rock', 'permanent wave', 'punk', 'rock']",London Calling (Remastered),70,0.123,0.651,0.801,0.0,0.0825,-7.34,0.0514,133.769,4
41,spotify:track:2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,82,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",Abbey Road (Remastered),76,0.0302,0.533,0.376,0.248,0.0926,-11.913,0.0393,165.007,4
42,spotify:track:61Q9oJNd9hJQFhSDh6Qlap,House Of The Rising Sun,The Animals,63,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'protopunk', 'psychedelic rock', 'rock']",The Best Of The Animals,59,0.000825,0.315,0.534,0.108,0.101,-7.552,0.031,116.891,3
43,spotify:track:7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,77,"['glam metal', 'hard rock', 'rock']",Appetite For Destruction,75,0.0901,0.446,0.952,0.0857,0.112,-5.321,0.0523,125.303,4
44,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,Sultans of Swing,Dire Straits,73,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",Dire Straits,65,0.0632,0.73,0.868,0.0661,0.318,-7.325,0.0288,148.217,4
45,spotify:track:5wj4E6IsrVtn8IBJQOd0Cl,Wonderwall - Remastered,Oasis,74,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],1,0.000453,0.372,0.865,0.0,0.234,-4.918,0.0381,174.53,4
46,spotify:track:5Th6EdNVhxp0TPX41ZLZk6,One Way Or Another - Remastered,Blondie,67,"['candy pop', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",One Way Or Another,58,0.0118,0.45,0.877,4.95e-05,0.0699,-6.403,0.0532,162.477,4
47,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,66,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",Blur (Special Edition),76,0.00178,0.674,0.789,0.00708,0.0753,-6.903,0.0676,129.802,4
48,spotify:track:11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,80,"['grunge', 'permanent wave', 'rock']",In Utero - 20th Anniversary - Deluxe Edition,77,0.199,0.256,0.641,0.0329,0.0853,-10.283,0.0552,203.006,4
49,spotify:track:7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,66,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",Tom Petty & The Heartbreakers,72,0.448,0.55,0.824,0.000127,0.366,-5.988,0.0334,114.512,4
50,spotify:track:5LNiqEqpDc8TuqPy79kDBu,Edge of Seventeen - 2016 Remaster,Stevie Nicks,64,"['album rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Bella Donna (Deluxe Edition),60,0.327,0.591,0.804,5.98e-06,0.0818,-7.299,0.0454,111.457,4
51,spotify:track:0brrVj6VnvrG70SjRTnEJA,White Riot - Remastered,The Clash,68,"['classic rock', 'permanent wave', 'punk', 'rock']",The Clash (Remastered),57,0.000598,0.168,0.974,0.783,0.295,-4.862,0.0655,205.278,4
52,spotify:track:6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,77,"['permanent wave', 'punk']",Dookie,79,0.00293,0.442,0.943,8.71e-06,0.091,-3.205,0.0602,85.064,4
53,spotify:track:5FqYA8KfiwsQvyBI4IamnY,Jump - 2015 Remaster,Van Halen,70,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",The Collection,57,0.171,0.572,0.835,0.000377,0.0702,-6.219,0.0317,129.981,4
54,spotify:track:0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - Remaster,Led Zeppelin,75,"['album rock', 'classic rock', 'hard rock', 'rock']",Led Zeppelin IV (Remaster),59,0.58,0.338,0.34,0.0032,0.116,-12.049,0.0339,82.433,4
55,spotify:track:61MZN0yyMWSEwrLPUUGfgJ,Sheena Is a Punk Rocker - 2017 Remaster,Ramones,64,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",Rocket to Russia (40th Anniversary Deluxe Edition),61,0.0981,0.42,0.965,0.000335,0.0784,-1.986,0.0403,176.243,4
56,spotify:track:0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,David Bowie,76,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),74,0.166,0.486,0.449,2.23e-06,0.54,-10.298,0.0267,100.456,4
57,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,Queen,83,"['classic rock', 'glam rock', 'rock']",A Night At The Opera (2011 Remaster),0,0.271,0.414,0.404,0.0,0.3,-9.928,0.0499,71.105,4
58,spotify:track:43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,61,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'irish rock', 'metal', 'rock']",Jailbreak (Deluxe Edition),73,0.234,0.445,0.706,0.000252,0.205,-9.803,0.0461,80.823,4
59,spotify:track:5o37x6LpNSec4jSfPIChsQ,We Got The Beat - 2011 Remaster,The Go-Go's,54,"['album rock', 'candy pop', 'girl group', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock', 'synthpop']",Beauty And The Beat (30th Anniversary Deluxe Edition),55,0.195,0.595,0.996,0.0345,0.0351,-3.418,0.0599,152.049,4
60,spotify:track:6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2,76,"['irish rock', 'permanent wave', 'rock']",The Joshua Tree (Super Deluxe),78,0.000202,0.54,0.429,0.355,0.141,-11.822,0.0285,110.171,4
61,spotify:track:5zH710lFSLtkHbMkslLDjR,Crazy On You,Heart,65,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']",Dreamboat Annie,66,0.116,0.427,0.459,0.000103,0.132,-12.442,0.0332,129.878,4
62,spotify:track:5fKZJHzJ9d3MADArbm9muW,Mountain Song,Jane's Addiction,57,"['alternative metal', 'alternative rock', 'blues rock', 'funk metal', 'funk rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'pop rock', 'rap rock', 'rock']",Nothing's Shocking,61,0.0155,0.324,0.931,0.0252,0.277,-6.803,0.0837,82.748,4
63,spotify:track:7HQrFPtLEpgTJaEVujH8OO,Rock and Roll - Remaster,Led Zeppelin,75,"['album rock', 'classic rock', 'hard rock', 'rock']",Mothership (Remastered),60,0.00091,0.317,0.879,0.00142,0.0972,-7.533,0.0406,169.534,4
64,spotify:track:7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,Mötley Crüe,69,"['glam metal', 'hard rock', 'rock', 'sleaze rock']",Dr. Feelgood,38,0.00125,0.359,0.981,0.00236,0.284,-3.622,0.303,178.98,4
65,spotify:track:2IZZqH4K02UIYg5EohpNHF,Zombie,The Cranberries,70,"['irish rock', 'pop rock']",No Need To Argue,6,0.0154,0.307,0.635,0.00483,0.366,-8.957,0.0339,166.973,4
66,spotify:track:32kgOw8wejH7zUhtXCM8DH,More Than a Feeling,Boston,65,"['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Boston,0,0.000894,0.377,0.682,0.00217,0.0504,-8.039,0.0299,108.736,4
67,spotify:track:12yHvSYFXI7PGzNecUvIDu,Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John,82,"['glam rock', 'mellow gold', 'piano rock']",Goodbye Yellow Brick Road (Remastered),67,0.0195,0.513,0.979,0.0951,0.0906,-6.362,0.0425,152.875,4
68,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,74,"['mellow gold', 'rock drums', 'soft rock']",Face Value (Deluxe Editon),76,0.551,0.446,0.239,4.1e-06,0.0697,-13.945,0.0316,189.507,4
69,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,69,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",Electric Ladyland,74,0.00255,0.438,0.805,5.69e-05,0.0842,-6.237,0.0624,113.253,4
70,spotify:track:57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,79,"['australian rock', 'hard rock', 'rock']",The Razors Edge,82,0.000147,0.502,0.89,0.0117,0.217,-5.175,0.0364,133.52,4
71,spotify:track:4cMHCRLPNoEbpnl2rz6GS9,Back on the Chain Gang - 2007 Remaster,Pretenders,61,"['album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",Learning to Crawl (Expanded & Remastered),63,0.116,0.598,0.901,0.0401,0.178,-6.081,0.0359,153.24,4
72,spotify:track:66lOpKgTyFjOrac4S1s94g,Rebel Rebel - 1999 Remaster,David Bowie,76,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",Diamond Dogs (30th Anniversary),0,0.00101,0.676,0.92,8.65e-06,0.248,-7.96,0.0435,126.341,4
73,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,71,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",The Doors,70,0.2,0.421,0.751,0.0,0.17,-9.584,0.0472,89.839,4
74,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,74,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",Born In The U.S.A.,74,0.000373,0.398,0.952,7.75e-05,0.1,-6.042,0.061,122.093,4
75,spotify:track:57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,64,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",Urban Hymns (Remastered 2016),78,0.0335,0.356,0.917,0.0,0.406,-6.006,0.0479,171.176,4
76,spotify:track:7iLGljK0LNpGamQQEOuCRC,Won't Get Fooled Again - Original Album Version,The Who,67,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']",Who's Next (Deluxe Edition),0,0.301,0.686,0.92,0.27,0.0807,-6.231,0.0566,135.027,4
77,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,Billy Idol,67,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",Billy Idol,69,0.0133,0.673,0.814,0.00293,0.343,-5.411,0.0367,147.193,4
78,spotify:track:4e9hUiLsN4mx61ARosFi7p,The Spirit Of Radio,Rush,65,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",Permanent Waves,64,0.0144,0.365,0.924,0.000254,0.423,-7.066,0.0488,135.811,4
79,spotify:track:4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,64,"['album rock', 'art rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",Leftoverture (Expanded Edition),74,0.00321,0.482,0.786,8.88e-05,0.446,-5.735,0.032,126.755,4
80,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,76,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'pop rock', 'rock']",Hot Fuss,74,0.00101,0.356,0.924,0.0,0.0953,-3.74,0.0808,148.017,4
81,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - Remastered,Pixies,67,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",Surfer Rosa,75,0.0204,0.519,0.441,0.000453,0.076,-14.178,0.0353,81.334,4
82,spotify:track:7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,77,"['glam metal', 'hard rock', 'rock']",Appetite For Destruction,81,0.0866,0.454,0.91,0.0996,0.116,-7.766,0.0448,125.116,4
83,spotify:track:7990Xs9HQx7FXVIDVPEwj9,Rock And Roll All Nite,KISS,71,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']",Dressed To Kill (Remastered Version),0,0.046,0.656,0.931,0.0,0.0543,-5.827,0.0976,144.747,4
84,spotify:track:3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,74,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",Is This It,65,0.0221,0.624,0.899,0.000137,0.0975,-5.709,0.0296,104.061,4
85,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Pat Benatar,61,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",Crimes Of Passion,71,0.117,0.741,0.58,3.31e-05,0.212,-9.05,0.0304,127.402,4
86,spotify:track:2aSFLiDPreOVP6KHiWk4lF,Under Pressure - Remastered 2011,Queen,83,"['classic rock', 'glam rock', 'rock']",Greatest Hits II,56,0.524,0.663,0.712,0.0,0.0804,-7.268,0.0479,113.439,4
87,spotify:track:1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,73,"['grunge', 'permanent wave', 'rock']",Ten,75,0.00752,0.284,0.875,0.000461,0.402,-6.069,0.0422,75.009,4
88,spotify:track:2fICdpdRotwfmGYzvs8Ngf,Rock You Like a Hurricane - 2015 - Remaster,Scorpions,71,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",Love At First Sting (Deluxe Edition),67,0.00484,0.402,0.873,7.3e-05,0.157,-3.209,0.0586,125.443,4
89,spotify:track:0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,76,"['glam metal', 'rock']",Slippery When Wet,79,0.0663,0.541,0.96,2.25e-06,0.344,-2.947,0.0505,122.803,4
90,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,School's Out,Alice Cooper,62,"['album rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",School's Out,68,0.05,0.294,0.745,0.125,0.676,-9.138,0.0461,134.364,4
91,spotify:track:6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,70,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",Mellon Collie And The Infinite Sadness (Deluxe Edition),73,5.59e-05,0.404,0.72,0.836,0.0466,-9.18,0.0623,121.864,4
92,spotify:track:1RJeiAIwR9pZBgJA8ndZLL,"Paint It, Black - Mono",The Rolling Stones,77,"['album rock', 'british invasion', 'classic rock', 'rock']",The Rolling Stones In Mono (Remastered 2016),62,0.0103,0.505,0.836,0.0771,0.295,-7.384,0.101,159.669,4
93,spotify:track:2X6gdRlGOQgfaXU9ALUQFQ,The Chain,Fleetwood Mac,78,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Rumours,0,0.0629,0.546,0.529,0.000567,0.0383,-13.6,0.0436,151.727,4
94,spotify:track:0nFKHCf1Ibij8m370l2KlZ,Good Times Roll - 2016 Remaster,The Cars,63,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",The Elektra Years 1978 - 1987,53,0.0731,0.631,0.689,0.000357,0.102,-8.358,0.0284,107.667,4
95,spotify:track:5WyuRWUcOOhAic0tj9Pl28,Satellite of Love,Lou Reed,61,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter']",Transformer,59,0.442,0.458,0.502,5.51e-06,0.299,-10.186,0.0294,121.861,4
96,spotify:track:3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,Stealers Wheel,60,"['classic rock', 'classic uk pop', 'folk rock', 'mellow gold']",Stealers Wheel,75,0.0936,0.82,0.575,0.000135,0.109,-9.144,0.0408,123.765,4
97,spotify:track:3mcG2NI5G5vhrQtRda1YnA,The Middle,Jimmy Eat World,65,"['alternative rock', 'emo', 'modern power pop', 'modern rock', 'pop punk', 'pop rock', 'rock']",Bleed American (Deluxe Edition),0,0.0424,0.629,0.897,0.0,0.263,-3.401,0.0483,161.944,4
98,spotify:track:5e6x5YRnMJIKvYpZxLqdpH,Fortunate Son,Creedence Clearwater Revival,75,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",The Long Road Home - The Ultimate John Fogerty / Creedence Collection,0,0.0648,0.636,0.746,0.29,0.173,-3.785,0.0393,132.31,4
99,spotify:track:1pXgBjIvALm97lDhroan2E,Times Like These - Acoustic Version,Foo Fighters,76,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",00020225,59,0.128,0.588,0.559,0.0,0.0977,-4.849,0.0272,123.845,4
0,spotify:track:7pgaS0ix47UoKdBEqvgx01,Boring 20s,Tamela D'Amico,28,[],Boring 20s,45,0.076,0.798,0.812,0.000596,0.0824,-5.973,0.0421,122.029,4
1,spotify:track:20BuZ7Kyn5CIcQ4S6w3Oo2,Pressure - Klischée Remix,Klischée,41,"['electro swing', 'nu jazz']",Pressure (Klischée Remix),47,0.214,0.821,0.756,3.66e-05,0.246,-7.254,0.0695,115.04,4
2,spotify:track:5Ms84twRHZKnUvF30BN5WR,Demon Kitty Rag - Electro Swing Version,Tori & Dean,24,['electro swing'],Demon Kitty Rag (Electro Swing Version),41,0.0165,0.865,0.582,5.19e-05,0.12,-7.154,0.282,121.039,4
3,spotify:track:7Hr6qjeI4F1f52j09STzyG,Taking You with Me,Little Violet,36,"['electro swing', 'nu jazz']",Taking You with Me,37,0.259,0.849,0.737,0.0,0.091,-5.417,0.0568,123.959,4
4,spotify:track:7MAJ4C13IncWy65NvgzSJ6,The Little Man Who Wasn't There,Odd Chap,40,"['electro swing', 'nu jazz']",The Little Man Who Wasn't There,44,0.262,0.717,0.871,0.022,0.0719,-6.376,0.337,126.029,4
5,spotify:track:5Y6jWzTtil6LwMChWEE8Tu,AKH Odessa,Parov Stelar,61,"['balkan beats', 'downtempo', 'electro swing', 'nu jazz']",AKH Odessa,41,0.0221,0.902,0.659,3.26e-05,0.0584,-5.697,0.157,127.993,4
6,spotify:track:6kC9DD2WxqKw3z4DB3H67a,Wabababa - Balduin VIP Mix,Balduin,42,"['electro swing', 'nu jazz']",Wabababa (Time to Remix),35,0.0217,0.709,0.836,0.00798,0.0542,-4.141,0.079,126.028,4
7,spotify:track:7hX8gTlr7zENGb5imnIahE,Big Bad Wolf,Johnny Wright,28,[],Big Bad Wolf,42,0.0283,0.738,0.642,0.0,0.249,-7.857,0.167,127.958,4
8,spotify:track:5tNZ1Wj6jXBuTKLeDX5w5S,It Don't Mean A Thing - Electro Swing Mix,The Hebbe Sisters,25,[],It Don't Mean A Thing (Electro Swing Mix),39,0.172,0.78,0.813,0.0,0.1,-6.134,0.213,122.048,4
9,spotify:track:1fbZDbnXkNXN4wbzme7Kk0,Light up the Night,Jamie Berry,45,"['electro swing', 'nu jazz']",Light up the Night,0,0.013,0.739,0.882,0.188,0.599,-7.448,0.194,124.119,4
10,spotify:track:2xaaHJRbaWRxgiNxo5NeuK,Speed Dating An Arsonist,Diablo Swing Orchestra,43,"['jazz metal', 'opera metal', 'swedish metal', 'symphonic metal']",Speed Dating An Arsonist,38,0.0444,0.739,0.815,0.0432,0.0525,-7.744,0.0758,121.997,4
11,spotify:track:4qitoWab2HSAZ9wFKkz1QZ,Shotgun Swing,K.D.S,25,['electro swing'],Shotgun Swing,39,0.00197,0.845,0.967,0.655,0.24,-4.363,0.0623,120.952,4
12,spotify:track:5WMP7E3Z89tY3iIwsJA2BW,Wellerman - Electro Swing Mix,Betty Booom,39,['electro swing'],Wellerman,45,0.193,0.912,0.712,0.00811,0.0788,-6.455,0.101,120.011,4
13,spotify:track:7IX88kAnkatHCA7M1OgrNN,Code Red,Little Violet,36,"['electro swing', 'nu jazz']",Code Red,39,0.0308,0.714,0.822,3.04e-05,0.13,-5.647,0.0926,89.976,4
14,spotify:track:2Fzo7oPL6VkhQLnFcZ0Tyf,Crazy Out There,Odd Chap,40,"['electro swing', 'nu jazz']",Crazy Out There,43,0.00143,0.769,0.878,0.0513,0.0874,-7.888,0.191,112.034,4
15,spotify:track:43JHup1dQxUg6csXXFXXqH,Fallen World,Riff Kitten,32,"['electro swing', 'nu jazz']",Fallen World,33,0.8,0.706,0.55,1.19e-06,0.118,-7.691,0.0353,95.973,4
16,spotify:track:7BilkHwC8zy0Mv67wsGiUM,Empires,The Electric Swing Circus,41,"['electro swing', 'nu jazz']",It Flew By,0,0.264,0.816,0.761,1.86e-06,0.0995,-3.941,0.0368,120.008,4
17,spotify:track:1jbN3Eslcy8gec7nLuTs9P,Big Blue Swing,Tape Five,41,"['electro swing', 'nu jazz', 'swing']",Big Blue Swing,41,0.13,0.766,0.946,0.0124,0.541,-4.064,0.0816,129.991,4
18,spotify:track:6sdTcq277BK1HlIn4ODjAl,Ballade No. 1,Wolfgang Lohr,46,"['electro swing', 'nu jazz']",Ballade No. 1,35,0.0287,0.728,0.886,0.802,0.113,-6.198,0.0358,119.985,4
19,spotify:track:2CYKdqyzyGOK57fU9akmhI,Rose,Swingrowers,42,"['electro swing', 'nu jazz']",Rose,38,0.182,0.777,0.734,0.081,0.487,-7.663,0.0368,125.032,4
20,spotify:track:4zCxvn6qHK3CosaM3Azaii,Day & Night,Odd Chap,40,"['electro swing', 'nu jazz']",Day & Night,38,0.0217,0.861,0.917,0.0588,0.208,-4.052,0.0906,127.953,4
21,spotify:track:2onY73tr2izCSmNhXNcTAe,Get This (Bang Bang),Klischée,41,"['electro swing', 'nu jazz']",Get This (Bang Bang),40,0.0465,0.794,0.742,0.0215,0.157,-5.113,0.123,124.968,4
22,spotify:track:3bEoJn1bacU7dhpcjmWw72,Candy Girl,Parov Stelar,61,"['balkan beats', 'downtempo', 'electro swing', 'nu jazz']",Candy Girl,48,0.153,0.864,0.79,0.577,0.0849,-6.434,0.189,99.992,4
23,spotify:track:1HVrQh0RCA0H2cFb82Kje9,Cream Soda,Deladap,33,"['balkan beats', 'balkan brass', 'electro swing']",Cream Soda,36,0.166,0.827,0.755,5.2e-05,0.153,-6.72,0.0889,103.009,4
24,spotify:track:5YotzD692xl8wcqMi9pj8X,One for the Road,Atom Smith,32,['electro swing'],One for the Road,38,0.117,0.774,0.798,0.0935,0.286,-6.621,0.0515,125.013,4
25,spotify:track:6dQl63PQnUzMyESNW8uwo5,Chicago,Mr. Jazzek,31,['electro swing'],Chicago,37,0.138,0.899,0.736,0.56,0.0717,-6.018,0.0466,121.993,4
26,spotify:track:4nJ2EMvjNqxBDrT0s6AK47,Topsy at the Top,Martin Landström,48,['background jazz'],Topsy at the Top,33,0.0424,0.649,0.903,0.559,0.102,-8.024,0.0566,115.987,4
27,spotify:track:5OeflTgTzyBrdLxJQtcn0c,Mais Non - 1920 Version,Klischée,41,"['electro swing', 'nu jazz']",Mais Non (1920 Version),41,0.427,0.865,0.881,0.205,0.316,-6.812,0.127,128.033,4
28,spotify:track:3Go7DAxPF8VVxofLHlCckK,Allegro Molto Vivace (Piano Concerto in E Minor No. 1) - Electro Swing Mix,Felix Mendelssohn,58,"['classical', 'early romantic era', 'german romanticism']",Allegro Molto Vivace (Piano Concerto in E Minor No. 1) [Electro Swing Mix],34,0.0402,0.731,0.892,0.792,0.224,-5.695,0.0523,125.994,4
29,spotify:track:7ylvjuIk3hO7K8JTgtoLEd,The Jungle Jive,Minimatic,31,"['electro swing', 'nu jazz']",Bongo Chic,37,0.249,0.946,0.864,0.0418,0.406,-5.926,0.274,115.95,4
30,spotify:track:5CoMPmAsnk95FviCoqPFAk,Say What - Pisk Electro Swing Remix,Cut Capers,29,"['electro swing', 'modern ska punk']",Say What (2019),41,0.0318,0.735,0.934,0.000333,0.212,-5.414,0.0484,126.023,4
31,spotify:track:5Ps6yt0FmXilnOeq1Djg9O,No Strings Attached,Swingrowers,42,"['electro swing', 'nu jazz']",Outsidein,45,0.298,0.825,0.74,5.21e-06,0.309,-7.354,0.0327,128.018,4
32,spotify:track:30gkKT8SE88QPZgii1ETI4,Hep Cat Boogie,Balduin,42,"['electro swing', 'nu jazz']",Vintage Vibes,40,0.224,0.967,0.827,0.0928,0.13,-6.087,0.161,117.043,4
33,spotify:track:6vO3EyfktDjOkCQPu9V4Ok,Swing in Spring - Betty Booom Remix,Wolfgang Lohr,46,"['electro swing', 'nu jazz']",Swing in Spring (Betty Booom Remix),37,0.0831,0.864,0.68,3.24e-06,0.117,-7.025,0.123,120.041,4
34,spotify:track:1WeIE004KxqkSqL9llndbV,Crazy Cat,11 Acorn Lane,37,"['electro swing', 'nu jazz']",Crazy Cat,35,0.0805,0.785,0.747,1.59e-05,0.369,-7.832,0.0771,128.044,4
35,spotify:track:5KdJVf0tqurkIDdBEbIJVG,Horny - Electro Swing Version,Pisk,40,"['electro swing', 'nu jazz']",Horny,45,0.0652,0.782,0.665,1.52e-05,0.126,-7.592,0.0605,126.985,4
36,spotify:track:7KaR0WJwomHKGJWp29m89T,Comin' Up Swinging,Atom Smith,32,['electro swing'],Bass Age Big Band,36,0.00935,0.763,0.8,0.0328,0.185,-6.255,0.0422,127.958,4
37,spotify:track:1DxJG8xDWh8T83w6IR8YRx,Mr Magpie - Jamie Berry Remix,The Electric Swing Circus,41,"['electro swing', 'nu jazz']",The Electric Swing Circus - Remixed Vol. 1,0,0.0312,0.868,0.609,0.0129,0.254,-6.081,0.0796,133.99,4
38,spotify:track:0gzUec1Q4dB6HjDMeoP5X6,Wake Up Romeo - Pisk Remix,Caro Emerald,51,"['dutch pop', 'electro swing', 'nu jazz']",Wake Up Romeo (Pisk Remix),29,0.0995,0.851,0.828,0.00455,0.206,-6.399,0.0823,122.961,4
39,spotify:track:6BsAJNoNjKEkFqfvHsztIc,New Ground,Balduin,42,"['electro swing', 'nu jazz']",New Ground,40,0.194,0.705,0.786,7.32e-05,0.215,-5.67,0.0769,118.002,4
40,spotify:track:2mIU73YWa7iBLOgGjJ4b41,Silent Movie,Little Violet,36,"['electro swing', 'nu jazz']",Silent Movie,35,0.0788,0.839,0.731,0.054,0.165,-6.74,0.0414,114.021,4
41,spotify:track:5zoU9m2Xg2fYgVzbuiqdzP,So Good,Klischée,41,"['electro swing', 'nu jazz']",So Good,38,0.123,0.758,0.699,1.27e-05,0.104,-4.394,0.0509,101.957,4
42,spotify:track:0hMBzK9Ng94hycB8JNBngU,Don't Stop,Szigeti Juli,26,['electro swing'],Don't Stop,35,0.0331,0.692,0.769,0.00107,0.0743,-7.961,0.0571,115.046,4
